year,district,dname,region,LANGUAGE,GRADE,rla_docs,rla_all_unsatgl_nm,rla_all_approgl_nm,rla_all_meetsgl_nm,rla_all_mastrgl_nm,m_docs,m_all_unsatgl_nm,m_all_approgl_nm,m_all_meetsgl_nm,m_all_mastrgl_nm
22,161925,GHOLSON ISD,12,english,8,21,2,19,16,10,21,6,15,6,2
22,162904,MCMULLEN COUNTY,2,english,8,27,0,27,22,14,15,1,14,4,0
22,163901,DEVINE ISD,20,english,8,157,37,120,76,39,158,45,113,62,10
22,163902,D'HANIS ISD,20,english,8,21,5,16,13,8,12,3,9,0,0
22,163903,NATALIA ISD,20,english,8,73,16,57,39,22,60,32,28,10,3
22,163904,HONDO ISD,20,english,8,137,19,118,80,49,105,34,71,24,4
22,163908,MEDINA VALLEY I,20,english,8,562,67,495,365,254,480,109,371,247,85
22,164901,MENARD ISD,15,english,8,30,1,29,22,15,30,4,26,14,2
22,165802,MIDLAND ACADEMY,18,english,8,20,1,19,17,13,17,1,16,15,11
22,165901,MIDLAND ISD,18,english,8,2000,520,1480,924,560,2086,784,1302,697,225
22,165902,GREENWOOD ISD,18,english,8,219,24,195,137,95,224,36,188,112,26
22,166901,CAMERON ISD,6,english,8,127,28,99,65,37,119,36,83,43,21
22,166902,GAUSE ISD,6,english,8,13,0,13,10,6,13,1,12,7,3
22,166903,MILANO ISD,6,english,8,27,3,24,17,14,27,4,23,14,4
22,166904,ROCKDALE ISD,6,english,8,127,33,94,65,35,80,43,37,7,0
22,166905,THORNDALE ISD,13,english,8,36,5,31,17,12,50,15,35,10,4
22,166907,BUCKHOLTS ISD,12,english,8,9,0,9,4,3,0,,,,
22,167901,GOLDTHWAITE ISD,12,english,8,42,1,41,32,19,29,2,27,15,2
22,167902,MULLIN ISD,12,english,8,18,5,13,6,2,18,9,9,5,1
22,167904,PRIDDY ISD,12,english,8,8,2,6,4,1,8,0,8,6,2
22,168901,COLORADO ISD,14,english,8,73,11,62,44,30,73,8,65,48,21
22,168902,LORAINE ISD,14,english,8,13,4,9,7,4,13,3,10,8,4
22,168903,WESTBROOK ISD,14,english,8,21,5,16,10,8,21,5,16,10,4
22,169901,BOWIE ISD,9,english,8,123,21,102,61,42,126,45,81,40,22
22,169902,NOCONA ISD,9,english,8,46,2,44,28,17,49,6,43,24,9
22,169906,GOLD BURG ISD,9,english,8,14,1,13,9,6,13,4,9,3,2
22,169908,MONTAGUE ISD,9,english,8,20,2,18,11,10,20,0,20,17,11
22,169909,PRAIRIE VALLEY,9,english,8,15,1,14,9,4,15,2,13,11,3
22,169910,FORESTBURG ISD,9,english,8,10,0,10,9,6,10,1,9,7,2
22,169911,SAINT JO ISD,9,english,8,22,2,20,14,10,14,2,12,5,0
22,170801,TEXAS SERENITY,6,english,8,35,5,30,15,6,35,15,20,3,0
22,170902,CONROE ISD,6,english,8,5284,769,4515,3348,2309,5528,832,4696,3476,1565
22,170903,MONTGOMERY ISD,6,english,8,770,90,680,487,331,763,70,693,608,376
22,170904,WILLIS ISD,6,english,8,637,172,465,287,159,603,261,342,115,22
22,170906,MAGNOLIA ISD,6,english,8,1134,202,932,673,435,782,227,555,266,45
22,170907,SPLENDORA ISD,6,english,8,328,83,245,144,88,360,101,259,107,23
22,170908,NEW CANEY ISD,6,english,8,1414,295,1119,724,431,1091,371,720,386,95
22,171901,DUMAS ISD,16,english,8,312,57,255,160,100,259,61,198,104,21
22,171902,SUNRAY COLLEGIA,16,english,8,57,6,51,35,18,57,15,42,15,4
22,172902,DAINGERFIELD-LO,8,english,8,88,21,67,37,22,85,26,59,21,3
22,172905,PEWITT CISD,8,english,8,72,9,63,35,24,54,13,41,17,2
22,173901,MOTLEY COUNTY I,17,english,8,13,0,13,8,3,13,2,11,7,1
22,174901,CHIRENO ISD,7,english,8,32,3,29,25,14,16,2,14,8,1
22,174902,CUSHING ISD,7,english,8,37,4,33,25,13,36,6,30,14,4
22,174903,GARRISON ISD,7,english,8,64,8,56,34,24,61,13,48,30,11
22,174904,NACOGDOCHES ISD,7,english,8,449,107,342,210,121,320,159,161,55,7
22,174906,WODEN ISD,7,english,8,65,3,62,50,33,55,1,54,45,22
22,174908,CENTRAL HEIGHTS,7,english,8,92,7,85,72,54,63,8,55,35,7
22,174909,MARTINSVILLE IS,7,english,8,23,3,20,12,6,19,8,11,6,3
22,174910,ETOILE ISD,7,english,8,0,,,,,0,,,,
22,174911,DOUGLASS ISD,7,english,8,50,8,42,32,22,34,9,25,15,3
22,175902,BLOOMING GROVE,12,english,8,62,7,55,35,26,61,12,49,30,9
22,175903,CORSICANA ISD,12,english,8,459,89,370,251,158,376,158,218,100,25
22,175904,DAWSON ISD,12,english,8,51,13,38,18,11,51,19,32,14,3
22,175905,FROST ISD,12,english,8,39,8,31,21,10,39,23,16,8,0
22,175907,KERENS ISD,12,english,8,39,6,33,19,10,30,6,24,13,1
22,175910,MILDRED ISD,12,english,8,55,3,52,31,25,55,5,50,33,17
22,175911,RICE ISD,12,english,8,74,17,57,40,28,74,17,57,33,12
22,176901,BURKEVILLE ISD,5,english,8,19,2,17,11,8,19,10,9,4,0
22,176902,NEWTON ISD,5,english,8,68,12,56,26,12,55,17,38,13,0
22,176903,DEWEYVILLE ISD,5,english,8,37,6,31,24,14,37,11,26,15,4
22,177901,ROSCOE COLLEGIA,14,english,8,50,8,42,26,19,0,,,,
22,177902,SWEETWATER ISD,14,english,8,149,48,101,65,25,140,66,74,33,9
22,177903,BLACKWELL CISD,14,english,8,16,0,16,10,7,16,4,12,5,1
22,177905,HIGHLAND ISD,14,english,8,16,2,14,9,7,16,1,15,14,5
22,178801,DR M L GARZA-GO,2,english,8,15,2,13,10,4,15,5,10,1,0
22,178807,CORPUS CHRISTI,2,english,8,14,2,12,9,8,8,5,3,0,0
22,178808,SEASHORE CHARTE,2,english,8,47,2,45,40,27,53,5,48,32,16
22,178901,AGUA DULCE ISD,2,english,8,45,3,42,34,19,26,9,17,2,1
22,178902,BISHOP CISD,2,english,8,109,15,94,62,44,93,19,74,46,21
22,178903,CALALLEN ISD,2,english,8,299,45,254,169,108,299,45,254,194,83
22,178904,CORPUS CHRISTI,2,english,8,2587,531,2056,1326,820,2176,883,1293,518,104
22,178905,DRISCOLL ISD,2,english,8,30,2,28,25,19,15,3,12,6,1
22,178906,LONDON ISD,2,english,8,116,2,114,97,70,80,7,73,53,21
22,178908,PORT ARANSAS IS,2,english,8,43,0,43,38,24,22,3,19,9,0
22,178909,ROBSTOWN ISD,2,english,8,180,51,129,77,33,148,82,66,20,2
22,178912,TULOSO-MIDWAY I,2,english,8,288,33,255,175,113,250,49,201,105,14
22,178913,BANQUETE ISD,2,english,8,76,8,68,50,27,53,13,40,28,2
22,178914,FLOUR BLUFF ISD,2,english,8,484,59,425,300,213,407,104,303,191,89
22,178915,WEST OSO ISD,2,english,8,168,46,122,75,52,142,57,85,37,7
22,179901,PERRYTON ISD,16,english,8,166,18,148,115,76,156,35,121,72,26
22,180901,BOYS RANCH ISD,16,english,8,18,4,14,10,5,18,5,13,10,3
22,180902,VEGA ISD,16,english,8,25,1,24,20,9,25,2,23,18,10
22,180903,ADRIAN ISD,16,english,8,13,0,13,10,3,13,6,7,0,0
22,180904,WILDORADO ISD,16,english,8,21,6,15,9,4,21,5,16,8,5
22,181901,BRIDGE CITY ISD,5,english,8,243,42,201,144,92,239,69,170,80,21
22,181905,ORANGEFIELD ISD,5,english,8,167,27,140,89,58,140,51,89,28,1
22,181906,WEST ORANGE-COV,5,english,8,167,33,134,73,33,151,45,106,44,10
22,181907,VIDOR ISD,5,english,8,305,81,224,145,84,258,88,170,56,6
22,181908,LITTLE CYPRESS-,5,english,8,254,52,202,122,68,249,75,174,84,26
22,182901,GORDON ISD,11,english,8,21,2,19,9,7,21,5,16,9,5
22,182902,GRAFORD ISD,11,english,8,27,7,20,11,5,27,13,14,3,1
22,182903,MINERAL WELLS I,11,english,8,205,44,161,80,45,240,60,180,78,13
22,182904,SANTO ISD,11,english,8,28,2,26,19,15,22,5,17,5,0
22,182905,STRAWN ISD,11,english,8,19,9,10,4,2,19,10,9,3,1
22,183801,PANOLA CHARTER,7,english,8,27,6,21,11,7,25,11,14,4,0
22,183901,BECKVILLE ISD,7,english,8,45,4,41,26,19,31,2,29,17,4
22,183902,CARTHAGE ISD,7,english,8,217,28,189,130,87,217,51,166,108,43
22,183904,GARY ISD,7,english,8,36,7,29,24,12,26,6,20,12,1
22,184901,POOLVILLE ISD,11,english,8,52,9,43,30,22,53,10,43,25,3
22,184902,SPRINGTOWN ISD,11,english,8,315,48,267,190,110,267,83,184,87,17
22,184903,WEATHERFORD ISD,11,english,8,627,107,520,364,239,413,147,266,106,19
22,184904,MILLSAP ISD,11,english,8,78,7,71,49,28,64,7,57,40,12
22,184907,ALEDO ISD,11,english,8,580,45,535,455,331,629,87,542,358,140
22,184908,PEASTER ISD,11,english,8,139,18,121,91,64,135,43,92,43,6
22,184909,BROCK ISD,11,english,8,168,10,158,126,81,146,13,133,78,12
22,184911,GARNER ISD,11,english,8,17,9,8,5,2,18,6,12,6,1
22,185901,BOVINA ISD,16,english,8,30,9,21,12,3,30,13,17,8,2
22,185902,FARWELL ISD,16,english,8,43,2,41,32,22,38,2,36,27,10
22,185903,FRIONA ISD,16,english,8,74,9,65,39,23,54,17,37,6,0
22,185904,LAZBUDDIE ISD,16,english,8,13,2,11,5,4,13,3,10,3,1
22,186901,BUENA VISTA ISD,18,english,8,20,4,16,10,6,20,5,15,10,4
22,186902,FORT STOCKTON I,18,english,8,190,59,131,77,43,190,66,124,70,21
22,186903,IRAAN-SHEFFIELD,18,english,8,33,3,30,22,15,33,14,19,3,0
22,187901,BIG SANDY ISD,6,english,8,36,6,30,21,12,36,7,29,16,3
22,187903,GOODRICH ISD,6,english,8,11,2,9,6,2,11,3,8,3,2
22,187904,CORRIGAN-CAMDEN,6,english,8,61,13,48,32,17,61,17,44,22,9
22,187906,LEGGETT ISD,6,english,8,13,4,9,6,2,13,7,6,3,1
22,187907,LIVINGSTON ISD,6,english,8,280,74,206,129,74,234,83,151,79,22
22,187910,ONALASKA ISD,6,english,8,90,10,80,47,21,83,12,71,37,7
22,188901,AMARILLO ISD,16,english,8,2298,421,1877,1253,779,2199,421,1778,1118,387
22,188902,RIVER ROAD ISD,16,english,8,101,15,86,59,31,106,22,84,42,8
22,188903,HIGHLAND PARK I,16,english,8,64,6,58,33,27,73,13,60,39,15
22,188904,BUSHLAND ISD,16,english,8,132,12,120,93,65,102,17,85,42,19
22,189901,MARFA ISD,18,english,8,15,1,14,9,5,18,3,15,11,6
22,189902,PRESIDIO ISD,18,english,8,88,29,59,42,21,88,21,67,47,19
22,190903,RAINS ISD,7,english,8,136,25,111,66,32,116,67,49,4,0
22,191901,CANYON ISD,16,english,8,863,83,780,594,408,604,82,522,304,83
22,192901,REAGAN COUNTY I,18,english,8,54,10,44,38,20,54,21,33,17,2
22,193801,BIG SPRINGS CHA,20,english,8,18,9,9,6,4,18,13,5,3,1
22,193902,LEAKEY ISD,20,english,8,29,5,24,15,10,16,8,8,4,2
22,194902,AVERY ISD,8,english,8,24,4,20,13,5,14,0,14,12,3
22,194903,RIVERCREST ISD,8,english,8,50,4,46,37,25,50,4,46,40,30
22,194904,CLARKSVILLE ISD,8,english,8,45,11,34,18,9,45,23,22,13,3
22,194905,DETROIT ISD,8,english,8,39,12,27,16,9,39,8,31,15,6
22,195901,PECOS-BARSTOW-T,18,english,8,221,48,173,96,42,201,41,160,85,17
22,195902,BALMORHEA ISD,18,english,8,24,2,22,15,8,24,8,16,5,1
22,196901,AUSTWELL-TIVOLI,3,english,8,12,3,9,4,1,12,5,7,1,1
22,196902,WOODSBORO ISD,3,english,8,37,3,34,24,16,37,13,24,12,4
22,196903,REFUGIO ISD,3,english,8,64,5,59,41,24,58,16,42,16,4
22,197902,MIAMI ISD,16,english,8,18,0,18,15,8,12,3,9,6,1
22,198901,BREMOND ISD,6,english,8,39,4,35,29,20,39,8,31,16,3
22,198902,CALVERT ISD,6,english,8,9,3,6,1,1,10,6,4,1,0
22,198903,FRANKLIN ISD,6,english,8,113,6,107,88,66,85,2,83,66,27
22,198905,HEARNE ISD,6,english,8,48,20,28,13,3,36,29,7,0,0
22,198906,MUMFORD ISD,6,english,8,42,3,39,37,28,21,2,19,17,1
22,199901,ROCKWALL ISD,10,english,8,1400,141,1259,954,648,1431,206,1225,837,360
22,199902,ROYSE CITY ISD,10,english,8,683,112,571,370,219,527,180,347,113,27
22,200901,BALLINGER ISD,15,english,8,68,12,56,30,21,68,29,39,19,3
22,200902,MILES ISD,15,english,8,43,5,38,31,20,43,4,39,33,16
22,200904,WINTERS ISD,15,english,8,45,4,41,25,17,45,18,27,14,4
22,200906,OLFEN ISD,15,english,8,11,5,6,3,2,11,3,8,4,1
22,201902,HENDERSON ISD,7,english,8,253,64,189,117,67,170,92,78,23,2
22,201903,LANEVILLE ISD,7,english,8,11,0,11,10,4,11,1,10,9,8
22,201904,LEVERETTS CHAPE,7,english,8,18,2,16,11,7,18,3,15,6,4
22,201907,MOUNT ENTERPRIS,7,english,8,43,8,35,17,8,37,17,20,4,0
22,201908,OVERTON ISD,7,english,8,46,6,40,25,13,39,15,24,7,0
22,201910,TATUM ISD,7,english,8,104,14,90,59,37,104,19,85,60,28
22,201913,CARLISLE ISD,7,english,8,55,9,46,26,15,54,16,38,15,1
22,201914,WEST RUSK COUNT,7,english,8,94,13,81,63,42,76,13,63,38,5
22,202903,HEMPHILL ISD,7,english,8,72,4,68,51,37,72,3,69,58,28
22,202905,WEST SABINE ISD,7,english,8,42,9,33,18,8,38,9,29,14,6
22,203901,SAN AUGUSTINE I,7,english,8,48,15,33,13,7,42,22,20,8,0
22,203902,BROADDUS ISD,7,english,8,20,5,15,6,4,20,4,16,12,4
22,204901,COLDSPRING-OAKH,6,english,8,134,34,100,67,38,112,54,58,10,0
22,204904,SHEPHERD ISD,6,english,8,165,33,132,81,51,143,38,105,55,13
22,205901,ARANSAS PASS IS,2,english,8,121,19,102,68,39,105,39,66,21,4
22,205902,GREGORY-PORTLAN,2,english,8,394,77,317,216,141,389,92,297,174,59
22,205903,INGLESIDE ISD,2,english,8,160,14,146,104,72,156,13,143,121,73
22,205904,MATHIS ISD,2,english,8,104,16,88,53,37,96,26,70,38,9
22,205905,ODEM-EDROY ISD,2,english,8,64,17,47,26,14,53,20,33,10,0
22,205906,SINTON ISD,2,english,8,142,32,110,69,32,138,43,95,54,16
22,205907,TAFT ISD,2,english,8,53,9,44,23,13,39,25,14,3,0
22,206901,SAN SABA ISD,15,english,8,53,5,48,24,15,46,8,38,19,10
22,206902,RICHLAND SPRING,15,english,8,10,1,9,5,3,10,3,7,3,1
22,206903,CHEROKEE ISD,15,english,8,11,3,8,8,5,11,4,7,0,0
22,207901,SCHLEICHER ISD,15,english,8,48,5,43,27,14,45,7,38,23,7
22,208901,HERMLEIGH ISD,14,english,8,15,6,9,7,3,15,10,5,0,0
22,208902,SNYDER ISD,14,english,8,174,48,126,72,41,172,53,119,58,14
22,208903,IRA ISD,14,english,8,20,0,20,15,7,20,1,19,13,5
22,209901,ALBANY ISD,14,english,8,41,9,32,20,11,34,13,21,11,0
22,209902,MORAN ISD,14,english,8,7,4,3,1,0,7,4,3,0,0
22,210901,CENTER ISD,7,english,8,174,28,146,95,54,175,15,160,111,28
22,210902,JOAQUIN ISD,7,english,8,59,4,55,40,24,59,5,54,36,10
22,210903,SHELBYVILLE ISD,7,english,8,59,10,49,29,18,59,12,47,27,15
22,210904,TENAHA ISD,7,english,8,28,5,23,16,9,21,2,19,6,1
22,210905,TIMPSON ISD,7,english,8,45,11,34,14,10,34,13,21,5,2
22,210906,EXCELSIOR ISD,7,english,8,8,1,7,4,2,8,4,4,3,2
22,211902,STRATFORD ISD,16,english,8,40,8,32,20,11,39,13,26,9,2
22,212801,CUMBERLAND ACAD,7,english,8,132,13,119,75,51,115,28,87,40,10
22,212804,UT TYLER UNIVER,7,english,8,64,1,63,56,45,12,3,9,4,0
22,212901,ARP ISD,7,english,8,83,12,71,47,27,85,18,67,46,9
22,212902,BULLARD ISD,7,english,8,219,11,208,165,120,151,32,119,75,33
22,212903,LINDALE ISD,7,english,8,324,22,302,255,197,249,16,233,209,140
22,212904,TROUP ISD,7,english,8,80,5,75,46,32,85,11,74,49,19
22,212905,TYLER ISD,7,english,8,1343,273,1070,716,432,1286,378,908,466,148
22,212906,WHITEHOUSE ISD,7,english,8,368,39,329,265,181,391,35,356,293,170
22,212909,CHAPEL HILL ISD,7,english,8,251,72,179,107,52,265,107,158,55,7
22,212910,WINONA ISD,7,english,8,71,10,61,41,24,57,15,42,24,6
22,213801,BRAZOS RIVER CH,11,english,8,15,5,10,2,1,15,11,4,1,0
22,213901,GLEN ROSE ISD,11,english,8,152,9,143,97,65,161,32,129,65,17
22,214901,RIO GRANDE CITY,1,english,8,668,173,495,289,166,562,258,304,109,25
22,214902,SAN ISIDRO ISD,1,english,8,16,2,14,7,2,16,4,12,4,0
22,214903,ROMA ISD,1,english,8,392,91,301,203,127,394,77,317,228,110
22,215901,BRECKENRIDGE IS,14,english,8,119,32,87,50,38,100,39,61,21,1
22,216901,STERLING CITY I,15,english,8,18,3,15,11,6,18,4,14,8,3
22,217901,ASPERMONT ISD,14,english,8,11,4,7,6,3,11,2,9,7,2
22,218901,SONORA ISD,15,english,8,48,6,42,27,14,46,13,33,11,2
22,219901,HAPPY ISD,16,english,8,17,0,17,15,10,17,0,17,14,7
22,219903,TULIA ISD,16,english,8,65,17,48,23,12,53,20,33,15,2
22,219905,KRESS ISD,16,english,8,33,7,26,19,9,33,16,17,5,1
22,220801,TREETOPS SCHOOL,11,english,8,23,1,22,21,16,23,2,21,15,6
22,220802,ARLINGTON CLASS,11,english,8,157,9,148,127,92,0,,,,
22,220809,FORT WORTH ACAD,11,english,8,83,7,76,66,46,73,13,60,31,10
22,220810,WESTLAKE ACADEM,11,english,8,74,0,74,71,59,72,7,65,49,27
22,220815,CHAPEL HILL ACA,11,english,8,44,3,41,25,19,44,18,26,10,4
22,220817,NEWMAN INTERNAT,11,english,8,233,18,215,151,103,228,62,166,76,12
22,220819,HIGH POINT ACAD,11,english,8,102,8,94,72,51,97,21,76,44,10
22,220901,ARLINGTON ISD,11,english,8,4288,994,3294,2173,1353,3339,1262,2077,871,220
22,220902,BIRDVILLE ISD,11,english,8,1747,335,1412,926,586,1216,402,814,431,155
22,220904,EVERMAN ISD,11,english,8,419,91,328,199,123,305,143,162,62,5
22,220905,FORT WORTH ISD,11,english,8,4410,1510,2900,1514,748,5752,2587,3165,1306,369
22,220906,GRAPEVINE-COLLE,11,english,8,1171,72,1099,932,717,1170,112,1058,824,415
22,220907,KELLER ISD,11,english,8,2103,290,1813,1241,747,2867,497,2370,1463,615
22,220908,MANSFIELD ISD,11,english,8,2955,398,2557,1807,1179,2216,642,1574,765,151
22,220910,LAKE WORTH ISD,11,english,8,275,98,177,96,53,287,173,114,25,3
22,220912,CROWLEY ISD,11,english,8,1290,300,990,604,362,1301,524,777,327,69
22,220914,KENNEDALE ISD,11,english,8,241,48,193,129,73,258,70,188,59,7
22,220915,AZLE ISD,11,english,8,526,73,453,304,182,494,122,372,206,75
22,220916,HURST-EULESS-BE,11,english,8,1708,186,1522,1150,766,1146,149,997,637,187
22,220917,CASTLEBERRY ISD,11,english,8,302,69,233,131,77,312,126,186,79,13
22,220918,EAGLE MT-SAGINA,11,english,8,1842,260,1582,1138,756,1830,471,1359,751,239
22,220919,CARROLL ISD,11,english,8,726,7,719,665,552,678,17,661,618,463
22,220920,WHITE SETTLEMEN,11,english,8,554,93,461,317,213,455,169,286,107,13
22,221801,TEXAS COLLEGE P,14,english,8,1055,128,927,667,436,733,225,508,250,76
22,221901,ABILENE ISD,14,english,8,1092,346,746,439,260,796,422,374,112,15
22,221904,MERKEL ISD,14,english,8,68,19,49,28,15,68,28,40,20,2
22,221905,TRENT ISD,14,english,8,12,3,9,3,3,11,4,7,3,0
22,221911,JIM NED CISD,14,english,8,113,9,104,84,60,80,11,69,51,18
22,221912,WYLIE ISD,14,english,8,418,23,395,327,235,336,33,303,216,74
22,222901,TERRELL COUNTY,18,english,8,7,0,7,5,4,7,4,3,1,0
22,223901,BROWNFIELD ISD,17,english,8,119,30,89,52,35,119,33,86,48,16
22,223902,MEADOW ISD,17,english,8,12,1,11,5,3,12,5,7,2,1
22,223904,WELLMAN-UNION C,17,english,8,21,1,20,14,7,21,4,17,8,3
22,224901,THROCKMORTON CO,9,english,8,9,5,4,0,0,9,5,4,0,0
22,224902,WOODSON ISD,9,english,8,13,2,11,8,8,12,1,11,8,5
22,225902,MOUNT PLEASANT,8,english,8,384,59,325,216,137,304,107,197,71,11
22,225906,CHAPEL HILL ISD,8,english,8,93,9,84,56,26,73,19,54,27,2
22,225907,HARTS BLUFF ISD,8,english,8,70,14,56,42,24,56,16,40,21,5
22,226801,TEXAS LEADERSHI,15,english,8,293,60,233,139,71,256,123,133,43,16
22,226901,CHRISTOVAL ISD,15,english,8,42,3,39,30,20,42,7,35,18,5
22,226903,SAN ANGELO ISD,15,english,8,1073,295,778,491,288,937,369,568,266,70
22,226905,WATER VALLEY IS,15,english,8,35,5,30,19,12,35,9,26,13,3
22,226906,WALL ISD,15,english,8,101,2,99,91,67,80,0,80,61,24
22,226907,GRAPE CREEK ISD,15,english,8,88,21,67,43,30,88,43,45,18,2
22,226908,VERIBEST ISD,15,english,8,21,1,20,18,14,21,1,20,14,7
22,227622,TEXAS JUVENILE,13,english,8,0,,,,,0,,,,
22,227803,WAYSIDE SCHOOLS,13,english,8,113,28,85,54,36,194,95,99,37,8
22,227804,NYOS CHARTER SC,13,english,8,79,9,70,56,38,83,14,69,37,8
22,227805,TEXAS EMPOWERME,13,english,8,34,2,32,21,10,0,,,,
22,227806,UNIVERSITY OF T,13,english,8,74,34,40,25,13,71,54,17,4,0
22,227814,CHAPARRAL STAR,13,english,8,34,0,34,29,22,29,1,28,22,13
22,227816,HARMONY PUBLIC,13,english,8,319,81,238,169,103,246,77,169,104,39
22,227817,CEDARS INTERNAT,13,english,8,32,2,30,23,13,16,2,14,8,1
22,227820,KIPP TEXAS PUBL,4,english,8,2366,446,1920,1316,829,15,2,13,13,8
22,227821,AUSTIN DISCOVER,13,english,8,18,0,18,14,9,17,5,12,4,1
22,227824,VALERE PUBLIC S,13,english,8,51,12,39,19,10,51,24,27,7,1
22,227825,AUSTIN ACHIEVE,13,english,8,156,54,102,53,28,7,7,0,0,0
22,227829,VALOR PUBLIC SC,13,english,8,107,9,98,79,57,58,11,47,24,13
22,227901,AUSTIN ISD,13,english,8,5049,1092,3957,2882,2043,5175,1672,3503,2066,833
22,227904,PFLUGERVILLE IS,13,english,8,1868,380,1488,1031,664,1848,616,1232,647,222
22,227905,TEXAS SCH FOR T,13,english,8,0,,,,,5,3,2,0,0
22,227906,TEXAS SCH FOR T,13,english,8,26,20,6,2,0,25,20,5,0,0
22,227907,MANOR ISD,13,english,8,687,236,451,247,137,662,370,292,93,18
22,227909,EANES ISD,13,english,8,673,15,658,579,455,700,34,666,541,314
22,227910,DEL VALLE ISD,13,english,8,926,281,645,399,238,908,410,498,214,69
22,227912,LAGO VISTA ISD,13,english,8,163,12,151,112,71,177,27,150,85,22
22,227913,LAKE TRAVIS ISD,13,english,8,922,55,867,705,506,1036,111,925,668,346
22,228901,GROVETON ISD,6,english,8,53,6,47,37,22,33,9,24,17,5
22,228903,TRINITY ISD,6,english,8,79,29,50,27,20,58,30,28,5,1
22,228904,CENTERVILLE ISD,6,english,8,9,0,9,7,4,9,0,9,6,1
22,228905,APPLE SPRINGS I,6,english,8,21,3,18,11,6,12,5,7,3,0
22,229901,COLMESNEIL ISD,5,english,8,23,4,19,12,7,15,5,10,4,0
22,229903,WOODVILLE ISD,5,english,8,105,25,80,53,31,105,35,70,33,8
22,229904,WARREN ISD,5,english,8,99,12,87,60,43,97,23,74,39,13
22,229905,SPURGER ISD,5,english,8,32,8,24,12,7,32,9,23,6,2
22,229906,CHESTER ISD,5,english,8,18,2,16,13,11,18,2,16,8,1
22,230901,BIG SANDY ISD,7,english,8,49,9,40,25,10,46,12,34,17,11
22,230902,GILMER ISD,7,english,8,199,28,171,117,69,171,39,132,60,13
22,230903,ORE CITY ISD,7,english,8,63,11,52,35,22,60,25,35,8,1
22,230904,UNION HILL ISD,7,english,8,29,3,26,15,8,29,9,20,8,2
22,230905,HARMONY ISD,7,english,8,73,6,67,54,37,73,10,63,47,25
22,230906,NEW DIANA ISD,7,english,8,97,5,92,67,45,76,17,59,24,2
22,230908,UNION GROVE ISD,7,english,8,61,7,54,43,26,61,4,57,39,25
22,231901,MCCAMEY ISD,18,english,8,40,7,33,18,13,43,6,37,15,5
22,231902,RANKIN ISD,18,english,8,23,5,18,13,6,23,2,21,17,9
22,232901,KNIPPA ISD,20,english,8,27,2,25,17,11,0,,,,
22,232902,SABINAL ISD,20,english,8,35,6,29,18,12,34,11,23,12,0
22,232903,UVALDE CISD,20,english,8,303,96,207,112,70,346,193,153,48,9
22,232904,UTOPIA ISD,20,english,8,23,5,18,18,12,0,,,,
22,233901,SAN FELIPE-DEL,15,english,8,615,185,430,236,122,608,196,412,187,37
22,233903,COMSTOCK ISD,15,english,8,20,1,19,15,9,21,5,16,7,2
22,234801,RANCH ACADEMY,7,english,8,0,,,,,0,,,,
22,234902,CANTON ISD,10,english,8,154,13,141,97,66,116,17,99,52,11
22,234903,EDGEWOOD ISD,7,english,8,78,7,71,49,31,75,15,60,32,6
22,234904,GRAND SALINE IS,7,english,8,84,11,73,40,27,59,17,42,11,0
22,234905,MARTINS MILL IS,7,english,8,38,8,30,20,14,20,6,14,10,2
22,234906,VAN ISD,7,english,8,211,26,185,130,88,174,59,115,63,14
22,234907,WILLS POINT ISD,10,english,8,215,50,165,101,55,217,69,148,74,19
22,234909,FRUITVALE ISD,7,english,8,31,6,25,14,11,28,14,14,6,0
22,235901,BLOOMINGTON ISD,3,english,8,75,20,55,34,15,75,44,31,12,2
22,235902,VICTORIA ISD,3,english,8,1043,269,774,503,311,938,467,471,200,56
22,236901,NEW WAVERLY ISD,6,english,8,80,15,65,54,37,74,22,52,27,10
22,236902,HUNTSVILLE ISD,6,english,8,1434,231,1203,825,523,1305,504,801,358,102
22,237902,HEMPSTEAD ISD,4,english,8,110,37,73,37,17,117,68,49,13,1
22,237904,WALLER ISD,4,english,8,684,141,543,360,218,508,193,315,110,9
22,237905,ROYAL ISD,4,english,8,224,57,167,93,49,164,61,103,46,7
22,238902,MONAHANS-WICKET,18,english,8,174,38,136,75,42,158,52,106,46,16
22,238904,GRANDFALLS-ROYA,18,english,8,15,8,7,1,0,15,10,5,1,0
22,239901,BRENHAM ISD,6,english,8,386,78,308,211,135,285,84,201,100,16
22,239903,BURTON ISD,6,english,8,33,3,30,16,11,20,8,12,5,0
22,240901,LAREDO ISD,1,english,8,1383,357,1026,659,390,1232,477,755,351,103
22,240903,UNITED ISD,1,english,8,3212,484,2728,1927,1270,2447,517,1930,1142,341
22,240904,WEBB CISD,1,english,8,21,3,18,12,7,21,2,19,10,3
22,241901,BOLING ISD,3,english,8,75,12,63,43,29,61,12,49,26,4
22,241902,EAST BERNARD IS,3,english,8,63,7,56,41,29,49,5,44,25,10
22,241903,EL CAMPO ISD,3,english,8,243,71,172,98,67,206,79,127,62,15
22,241904,WHARTON ISD,3,english,8,155,36,119,53,27,146,53,93,41,10
22,241906,LOUISE ISD,3,english,8,43,7,36,22,13,40,10,30,13,3
22,242902,SHAMROCK ISD,16,english,8,23,2,21,15,6,23,8,15,6,4
22,242903,WHEELER ISD,16,english,8,33,3,30,19,12,33,8,25,9,1
